matched_skills
Application support 3
Application support 5
Artificial intelligence (AI) and data ethics 5
Business administration 5
Business intelligence 3
Business intelligence 4
Business intelligence 5
Business modelling 5
Business process improvement 6
Business process improvement 7
Configuration management 5
Consultancy 7
Content publishing 3
Continuity management 3
Continuity management 4
Continuity management 5
Customer engagement and loyalty 3
Customer engagement and loyalty 5
Customer engagement and loyalty 6
Customer experience 3
Customer experience 5
Customer experience 6
Customer service support 4
Customer service support 6
Data analytics 3
Data analytics 4
Data analytics 5
Data analytics 6
Data analytics 7
Data engineering 2
Data engineering 3
Data engineering 4
Data engineering 5
Data engineering 6
Data management 2
Data management 3
Data management 4
Data management 5
Data management 6
Data modelling and design 3
Data modelling and design 4
Data modelling and design 5
Data science 3
Data science 4
Data science 5
Data science 6
Data visualisation 3
Database administration 4
Database administration 5
Database design 3
Database design 4
Database design 5
Demand management 4
Demand management 5
Deployment 2
Deployment 3
Digital marketing 2
Enterprise and business architecture 5
Enterprise and business architecture 6
Enterprise and business architecture 7
Facilities management 4
Facilities management 5
Functional testing 1
Functional testing 4
Graphic design 5
Hardware design 5
Identity and access management 2
Identity and access management 3
Identity and access management 4
Identity and access management 5
Identity and access management 6
Information and data compliance 5
Information assurance 4
Information management 5
Information security 3
Information security 4
Information security 5
Information security 7
Information systems coordination 7
Infrastructure design 3
Infrastructure design 4
Infrastructure operations 1
Infrastructure operations 3
Infrastructure operations 4
Infrastructure operations 5
Knowledge management 3
Knowledge management 6
Learning and development management 3
Learning and development management 6
Learning delivery 5
Learning design and development 4
Machine learning 2
Machine learning 4
Machine learning 5
Measurement 2
Measurement 3
Measurement 5
Network design 2
Network design 3
Network design 4
Network design 5
Network support 1
Network support 3
Network support 4
Network support 5
Non-functional testing 2
Non-functional testing 6
Organisational change management 2
Penetration testing 4
Penetration testing 5
"Portfolio, programme and project support 3"
"Portfolio, programme and project support 4"
Problem management 3
Problem management 5
Process testing 1
Process testing 2
Process testing 3
Process testing 4
Product management 2
Product management 4
Product management 5
Product management 6
Programme management 6
Programme management 7
Programming/software development 3
Programming/software development 4
Programming/software development 5
Programming/software development 6
Project management 7
Quality management 4
Quality management 6
Quality management 7
Radio frequency engineering 3
Real-time/embedded systems development 5
Real-time/embedded systems development 6
Release management 2
Safety engineering 6
Sales support 1
Security operations 1
Security operations 2
Security operations 5
Selling 6
Service acceptance 6
Service catalogue management 3
Software configuration 5
Software configuration 6
Software design 2
Software design 3
Software design 4
Software design 5
Software design 6
Solution architecture 4
Solution architecture 5
Solution architecture 6
Specialist advice 6
Stakeholder relationship management 6
Storage management 3
Storage management 4
Storage management 5
Storage management 6
Strategic planning 5
Strategic planning 6
Strategic planning 7
System software administration 2
System software administration 3
System software administration 4
System software administration 5
Systems and software lifecycle engineering 3
Systems and software lifecycle engineering 4
Systems and software lifecycle engineering 5
Systems and software lifecycle engineering 6
Systems and software lifecycle engineering 7
Systems design 5
Systems design 6
Systems development management 4
Systems development management 5
Systems development management 6
Systems development management 7
Systems installation and removal 5
Systems integration and build 2
Systems integration and build 3
Systems integration and build 4
Systems integration and build 5
Systems integration and build 6
Technology service management 5
Technology service management 6
Technology service management 7
User acceptance testing 2
User acceptance testing 4
User acceptance testing 5
User experience analysis 2
User experience analysis 3
User experience analysis 4
User experience analysis 5
User experience design 2
User experience design 3
User experience design 4
User experience design 5
User experience design 6
User experience evaluation 4
User experience evaluation 5
User experience evaluation 6
User research 4
Vulnerability assessment 3
